state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
wa,2011-2012,upper,SB 5031,Including correctional employees who have completed government-sponsored law enforcement firearms training to the lists of law enforcement personnel that are exempt from certain firearm restrictions.,2011-02-25 17:48:48.987000,2012-11-02 06:43:50.107000,bill,Public Services|Guns|Crime
wa,2011-2012,upper,SB 5032,Changing qualifications for appointees to metropolitan water pollution abatement advisory committees.,2011-02-25 17:48:48.992000,2012-11-02 06:43:50.112000,bill,Environmental|Municipal and County Issues
wa,2011-2012,upper,SB 5033,Concerning the sale of water-sewer district real property.,2011-02-25 17:48:48.996000,2012-11-02 06:43:50.122000,bill,Environmental
wa,2011-2012,upper,SB 5034,Concerning private infrastructure development.,2011-02-25 17:48:48.999000,2012-11-02 06:43:50.156000,bill,Environmental|Public Services|Transportation
wa,2011-2012,upper,SB 5035,Requiring landlords to provide tenants with written receipts upon request under the manufactured/mobile home landlord-tenant act. (REVISED FOR PASSED LEGISLATURE: Concerning the provision of written receipts to tenants by landlords under the manufactured/mobile home landlord-tenant act. ),2011-02-25 17:48:49.003000,2012-11-02 06:43:50.175000,bill,Housing and Property
wa,2011-2012,upper,SB 5036,Eliminating expiration dates for the derelict vessel and invasive species removal fee.,2011-02-25 17:48:49.028000,2012-11-02 06:43:50.191000,bill,Recreation|Transportation|State Agencies
wa,2011-2012,upper,SB 5037,Creating the Washington state board of naturopathy.,2011-02-25 17:48:49.035000,2012-11-02 06:43:50.204000,bill,State Agencies|Health
wa,2011-2012,upper,SB 5038,Concerning vehicle and vessel quick title.,2011-02-25 17:48:49.037000,2012-11-02 06:43:50.071000,bill,Recreation|Transportation|State Agencies
wa,2011-2012,upper,SB 5039,Concerning insurance coverage of tobacco cessation treatment in the preventative benefit required under the federal law.,2011-02-25 17:48:49.040000,2012-11-02 06:43:50.093000,bill,Drugs|Health|Insurance
wa,2011-2012,upper,SB 5040,Regarding the personal use of state-provided electronic devices.,2011-02-25 17:48:49.051000,2012-11-02 06:43:46.489000,bill,Labor and Employment|State Agencies|Legislative Affairs
wa,2011-2012,upper,SB 5041,Concerning the direct care and financing allowance component rate allocations for medicaid nursing facilities.,2011-02-25 17:48:49.053000,2012-10-18 06:57:57.578000,bill,Public Services|Health
wa,2011-2012,upper,SB 5042,Concerning the protection of vulnerable adults.,2011-02-25 17:48:49.055000,2012-11-02 06:43:46.503000,bill,Public Services|Other|Health|Indigenous Peoples
wa,2011-2012,upper,SB 5043,Addressing child fatality review in child welfare cases.,2011-02-25 17:48:49.058000,2012-11-02 06:43:46.494000,bill,Public Services|Other|Health|Family and Children Issues
wa,2011-2012,upper,SB 5044,Concerning the tax preference review process.,2011-02-25 17:48:49.060000,2012-11-02 06:43:46.536000,bill,"Legislative Affairs|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 5045,Making technical corrections to gender-based terms.,2011-02-25 17:48:49.062000,2012-11-02 06:43:46.520000,bill,Other
wa,2011-2012,upper,SB 5046,Adding court-related employees to the assault in the third degree statute.,2011-02-25 17:48:49.064000,2012-11-02 06:43:46.556000,bill,Legal Issues|Municipal and County Issues|Crime
wa,2011-2012,upper,SB 5047,Prohibiting requests for waivers of rights of residents of long-term care facilities.,2011-02-25 17:48:49.067000,2012-11-02 06:43:46.551000,bill,Other|Health
wa,2011-2012,upper,SB 5048,Creating the Washington enhanced intelligence act.,2011-02-25 17:48:49.069000,2012-11-02 06:43:46.567000,bill,Public Services|Other
wa,2011-2012,upper,SB 5049,Implementing recommendations of the sunshine committee.,2011-02-25 17:48:49.071000,2012-11-02 06:43:46.563000,bill,Commerce|Transportation|Family and Children Issues|Energy|Labor and Employment|Other|Insurance
wa,2011-2012,upper,SB 5050,Changing provisions concerning residential landlord/tenant security deposits.,2011-02-25 17:48:49.073000,2012-11-02 06:43:47.822000,bill,Housing and Property|Public Services
wa,2011-2012,upper,SB 5051,Concerning public notice of proposed settlements of environmental and public health enforcement actions.,2011-02-25 17:48:49.076000,2012-11-02 06:43:47.826000,bill,Civil Liberties and Civil Rights|Agriculture and Food|Environmental|Health|State Agencies|Animal Rights and Wildlife Issues
wa,2011-2012,upper,SB 5052,Licensing court reporting firms or agencies.,2011-02-25 17:48:49.078000,2012-10-18 06:57:59.207000,bill,Labor and Employment|State Agencies|Business and Consumers|Legal Issues
wa,2011-2012,upper,SB 5053,Authorizing community custody after fifteen years for specified persistent offenders.,2011-02-25 17:48:49.080000,2012-11-02 06:43:47.819000,bill,Other|Legal Issues|Crime
wa,2011-2012,upper,SB 5054,Regulating legal proceedings involving public hazards.,2011-02-25 17:48:49.082000,2012-11-02 06:43:47.808000,bill,Civil Liberties and Civil Rights
wa,2011-2012,upper,SB 5055,Regulating the notice of appointment of a personal representative in probate proceedings.,2011-02-25 17:48:49.085000,2012-11-02 06:43:47.812000,bill,Housing and Property|Legal Issues
wa,2011-2012,upper,SB 5056,Concerning bail and pretrial release practices.,2011-02-25 17:48:49.087000,2012-11-02 06:43:47.768000,bill,Legal Issues|Judiciary|Crime|Labor and Employment|State Agencies|Education
wa,2011-2012,upper,SB 5057,Concerning the income tax required to be paid by a trustee.,2011-02-25 17:48:49.090000,2012-11-02 06:43:47.776000,bill,"Housing and Property|Legal Issues|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 5058,Addressing receiverships.,2011-02-25 17:48:49.092000,2012-11-02 06:43:47.736000,bill,
wa,2011-2012,upper,SB 5059,Regarding insurance coverage for autism spectrum disorders.,2011-02-25 17:48:49.095000,2012-11-02 06:43:47.764000,bill,Health|Insurance
wa,2011-2012,upper,SB 5060,Establishing mail theft provisions.,2011-02-25 17:48:49.098000,2012-10-18 06:57:54.083000,bill,Legal Issues|Crime
wa,2011-2012,upper,SB 5061,Reconciling changes made to vehicle and vessel registration and title provisions during the 2010 legislative sessions.,2012-04-03 19:34:10.967000,2012-11-02 06:43:43.746000,bill,
wa,2011-2012,upper,SB 5062,Concerning providing agencies notice of a dispute under the public records act and an opportunity to cure error in the production of public records.,2011-02-25 17:48:49.105000,2012-11-02 06:43:43.670000,bill,Other
wa,2011-2012,upper,SB 5063,Concerning special license plates for motorcycles.,2011-02-25 17:48:49.108000,2012-11-02 06:43:43.568000,bill,State Agencies|Transportation
wa,2011-2012,upper,SB 5064,Changing membership provisions relating to the Washington citizens' commission on salaries for elected officials.,2011-02-25 17:48:49.110000,2012-11-02 06:43:43.564000,bill,Labor and Employment|State Agencies|Other
wa,2011-2012,upper,SB 5065,Preventing animal cruelty.,2011-02-25 17:48:49.112000,2012-11-02 06:43:43.549000,bill,Legal Issues|Animal Rights and Wildlife Issues|Crime
wa,2011-2012,upper,SB 5066,Regarding the streamlining of contractor appeals.,2011-02-25 17:48:49.115000,2012-11-02 06:43:43.521000,bill,Labor and Employment|State Agencies
wa,2011-2012,upper,SB 5067,Changing the department of labor and industries certified and registered mail requirements.,2011-02-25 17:48:49.117000,2012-11-02 06:43:43.507000,bill,Labor and Employment|State Agencies|Business and Consumers
wa,2011-2012,upper,SB 5068,Addressing the abatement of violations of the Washington industrial safety and health act during an appeal.,2011-02-25 17:48:49.120000,2012-11-02 06:43:43.951000,bill,Labor and Employment|State Agencies
wa,2011-2012,upper,SB 5069,Creating the farm labor account.,2011-02-25 17:48:49.122000,2012-11-02 06:43:43.804000,bill,Agriculture and Food|Labor and Employment|State Agencies|Business and Consumers|Public Services
wa,2011-2012,upper,SB 5070,Regarding records requests relating to prevailing wage investigations.,2011-02-25 17:48:49.124000,2012-11-02 06:43:45.285000,bill,Labor and Employment|State Agencies|Public Services
wa,2011-2012,upper,SB 5071,Providing licensed midwives online access to the University of Washington health services library.,2011-02-25 17:48:49.127000,2012-11-02 06:43:45.318000,bill,Education|Health
wa,2011-2012,upper,SB 5072,Authorizing the department of agriculture to accept and expend gifts.,2011-02-25 17:48:49.138000,2012-11-02 06:43:45.362000,bill,Agriculture and Food|State Agencies
wa,2011-2012,upper,SB 5073,Concerning the medical use of cannabis.,2011-02-25 17:48:49.140000,2012-11-02 06:43:45.379000,bill,"Drugs|Public Services|Agriculture and Food|Health|Budget, Spending, and Taxes|State Agencies|Education"
wa,2011-2012,upper,SB 5074,"Concerning body art, body piercing, and tattooing.",2011-02-25 17:48:49.153000,2012-11-02 06:43:45.203000,bill,Labor and Employment|State Agencies|Business and Consumers
wa,2011-2012,upper,SB 5075,Changing the expiration dates of the mortgage lending fraud prosecution account and its revenue source.,2011-02-25 17:48:49.173000,2012-11-02 06:43:45.254000,bill,Housing and Property|Public Services
wa,2011-2012,upper,SB 5076,Addressing the subpoena authority of the department of financial institutions.,2011-02-25 17:48:49.177000,2012-11-02 06:43:45.265000,bill,Commerce|State Agencies|Legal Issues
wa,2011-2012,upper,SB 5077,Prohibiting the use of eminent domain for economic development.,2011-02-25 17:48:49.200000,2012-11-02 06:43:45.276000,bill,Legal Issues
wa,2011-2012,upper,SB 5078,"Concerning a municipality's right to condemn real property due to a threat to public health, safety, or welfare.",2011-02-25 17:48:49.204000,2012-11-02 06:43:45.391000,bill,Housing and Property|Health|Legal Issues|Municipal and County Issues
wa,2011-2012,upper,SB 5079,Modifying consumer protection act provisions.,2011-02-25 17:48:49.207000,2012-11-02 06:43:45.395000,bill,Business and Consumers|Civil Liberties and Civil Rights
wa,2011-2012,upper,SB 5080,Reducing water pollution by replacing or repairing failing on-site sewage systems or connecting failing on-site sewage systems to a sewerage system.,2011-02-25 17:48:49.219000,2012-11-02 06:43:43.354000,bill,Environmental|Health
wa,2011-2012,upper,SB 5081,Making the office of the county auditor a nonpartisan office.,2011-02-25 17:48:49.222000,2012-10-18 06:57:53.790000,bill,Municipal and County Issues
wa,2011-2012,upper,SB 5082,Regarding the use of electronic signatures and notices.,2011-02-25 17:48:49.224000,2012-11-02 06:43:43.398000,bill,Labor and Employment|State Agencies|Other
wa,2011-2012,upper,SB 5083,Clarifying that the basis for business and occupation tax for real estate firms is the commission amount received by each real estate firm involved in a transaction.,2011-02-25 17:48:49.227000,2012-11-02 06:43:43.364000,bill,"Housing and Property|Business and Consumers|Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 5084,Authorizing disposal of property within the Seashore Conservation Area to resolve boundary disputes.,2011-02-25 17:48:49.230000,2012-11-02 06:43:43.339000,bill,Environmental|Recreation
wa,2011-2012,upper,SB 5085,"Modifying provisions on personal property exempt from execution, attachment, and garnishment.",2011-02-25 17:48:49.235000,2012-11-02 06:43:43.294000,bill,Housing and Property|Insurance|Legal Issues
wa,2011-2012,upper,SB 5086,Regarding the use of geothermal resources for commercial electricity production.,2011-02-25 17:48:49.237000,2012-11-02 06:43:43.346000,bill,Energy|Public Services
wa,2011-2012,upper,SB 5087,Regarding noxious weed lists.,2011-02-25 17:48:49.240000,2012-11-02 06:43:43.343000,bill,Environmental
wa,2011-2012,upper,SB 5088,Regarding the recovery of the costs of production and copying of public records.,2011-02-25 17:48:49.242000,2012-11-02 06:43:43.291000,bill,Other
wa,2011-2012,upper,SB 5089,Regarding conferences for public records requests disputes.,2011-02-25 17:48:49.245000,2012-11-02 06:43:43.287000,bill,Other
wa,2011-2012,upper,SB 5090,"Extending the expiration date of the invasive species council and the invasive species council account from December 31, 2011, to June 30, 2017.",2011-02-25 17:48:49.247000,2012-11-02 06:43:45.025000,bill,Public Services|Recreation
wa,2011-2012,upper,SB 5091,Delaying the implementation of the family leave insurance program.,2011-02-25 17:48:49.250000,2012-11-02 06:43:45.032000,bill,Labor and Employment|Insurance|Family and Children Issues
wa,2011-2012,upper,SB 5092,Concerning oversight of licensed or certified long-term care settings for vulnerable adults.,2011-02-25 17:48:49.252000,2012-11-02 06:43:45.017000,bill,Other|Health
wa,2011-2012,upper,SB 5093,Revising education provisions to implement budget reductions.,2011-02-25 17:48:49.255000,2012-11-02 06:43:45.021000,bill,Education
wa,2011-2012,upper,SB 5094,Making 2011-2013 operating appropriations.,2011-02-25 17:48:49.267000,2012-10-18 06:57:55.545000,bill,"Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 5095,Making 2011 supplemental operating appropriations.,2011-02-25 17:48:49.269000,2012-10-18 06:57:55.550000,bill,"Budget, Spending, and Taxes"
wa,2011-2012,upper,SB 5096,Withdrawing the state from participation in the western climate initiative.,2011-02-25 17:48:49.271000,2012-11-02 06:43:45.059000,bill,Environmental
wa,2011-2012,upper,SB 5097,"Concerning juveniles with developmental disabilities who are in correctional detention centers, juvenile correction institutions or facilities, and jails.",2011-02-25 17:48:49.274000,2012-11-02 06:43:45.067000,bill,Health|Legal Issues|Family and Children Issues
wa,2011-2012,upper,SB 5098,Exempting personal information of minors in parks and recreation programs from public inspection and copying.,2011-02-25 17:48:49.276000,2012-11-02 06:43:44.985000,bill,Recreation|Other|Family and Children Issues
wa,2011-2012,upper,SB 5099,Concerning the inspection or copying of nonexempt public records by persons incarcerated.,2011-02-25 17:48:49.278000,2012-11-02 06:43:44.996000,bill,Other|Crime
wa,2011-2012,upper,SB 5100,Concerning expenditures for works of art.,2011-02-25 17:48:49.281000,2012-11-02 06:43:50.236000,bill,Health|Arts and Humanities|Crime
wa,2011-2012,upper,SB 5101,Placing certain synthetic cannabinoids into schedule I of the uniform controlled substances act.,2011-02-25 17:48:49.284000,2012-11-02 06:43:50.240000,bill,Drugs
wa,2011-2012,upper,SB 5102,Requiring adult family homes and boarding homes to provide notice of registered sex offenders and kidnapping offenders.,2011-02-25 17:48:49.287000,2012-11-02 06:43:50.244000,bill,Health|Crime
wa,2011-2012,upper,SB 5103,Including persons acquitted by reason of insanity in the slayer statute.,2011-02-25 17:48:49.291000,2012-10-18 06:58:02.172000,bill,Labor and Employment|State Agencies|Legal Issues|Crime
wa,2011-2012,upper,SB 5104,"Authorizing criminal defendants to plead ""guilty and mentally ill.""",2011-02-25 17:48:49.293000,2012-10-18 06:58:02.090000,bill,Health|Crime
wa,2011-2012,upper,SB 5105,Addressing the conditional release of persons committed as criminally insane to their county of origin.,2011-02-25 17:48:49.295000,2012-11-02 06:43:50.219000,bill,Health|Crime
